block group ID,median house value,median income,housing median age,total rooms,total bedrooms,population,households,latitude,longitude
14719, 391300.0, 9.6023, 21.0, 3787.0, 492.0, 1246.0, 457.0, 32.79, -117.06
14720, 220800.0, 4.8, 31.0, 2485.0, 436.0, 942.0, 448.0, 32.78, -117.06
14721, 177200.0, 4.1162, 27.0, 2369.0, 370.0, 927.0, 374.0, 32.8, -117.02
14722, 220500.0, 5.8683, 26.0, 3859.0, 513.0, 1469.0, 538.0, 32.79, -117.03
14723, 220000.0, 4.3281, 19.0, 3866.0, 775.0, 1554.0, 703.0, 32.8, -117.03
14724, 146700.0, 2.0337, 11.0, 1802.0, 440.0, 630.0, 428.0, 32.8, -117.04
14725, 84200.0, 3.1, 17.0, 1042.0, 210.0, 650.0, 215.0, 32.8, -117.01
14726, 160200.0, 2.6934, 17.0, 1558.0, 479.0, 803.0, 431.0, 32.8, -117.01
14727, 168900.0, 3.7159, 20.0, 2705.0, 545.0, 1198.0, 497.0, 32.8, -117.01
14728, 159300.0, 4.3152, 33.0, 4015.0, 663.0, 1864.0, 664.0, 32.79, -117.01
14729, 168900.0, 3.65, 29.0, 1232.0, 243.0, 665.0, 247.0, 32.8, -117.02
14730, 170000.0, 4.4583, 31.0, 2692.0, 445.0, 1129.0, 450.0, 32.8, -117.02
14731, 185100.0, 5.516, 26.0, 4499.0, 645.0, 1866.0, 626.0, 32.81, -117.01
14732, 164000.0, 4.0656, 27.0, 1950.0, 317.0, 950.0, 320.0, 32.81, -117.02
14733, 180900.0, 5.4544, 26.0, 1998.0, 301.0, 874.0, 305.0, 32.81, -117.02
14734, 193500.0, 5.3441, 21.0, 4203.0, 618.0, 1620.0, 600.0, 32.81, -117.01
14735, 182200.0, 3.7292, 14.0, 3173.0, 599.0, 1451.0, 585.0, 32.81, -117.02
14736, 209700.0, 4.9744, 16.0, 1765.0, 289.0, 743.0, 280.0, 32.82, -117.03
14737, 254200.0, 6.5412, 12.0, 2880.0, 406.0, 1381.0, 418.0, 32.81, -117.04
14738, 197000.0, 4.2312, 16.0, 4046.0, 731.0, 1684.0, 701.0, 32.82, -117.05
14739, 131900.0, 4.2679, 26.0, 1919.0, 345.0, 1326.0, 341.0, 32.59, -117.05
14740, 148800.0, 4.0616, 13.0, 3920.0, 775.0, 2814.0, 760.0, 32.59, -117.06
14741, 136900.0, 4.1518, 22.0, 2101.0, 399.0, 1551.0, 371.0, 32.58, -117.05
14742, 147700.0, 3.8529, 17.0, 2724.0, 567.0, 2213.0, 554.0, 32.58, -117.06
14743, 107600.0, 3.4792, 13.0, 3435.0, 708.0, 1761.0, 699.0, 32.58, -117.06
14744, 142400.0, 3.5125, 11.0, 2879.0, 679.0, 2098.0, 673.0, 32.58, -117.06
14745, 156500.0, 2.6985, 16.0, 1269.0, 282.0, 1609.0, 298.0, 32.57, -117.06
14746, 152100.0, 5.0311, 14.0, 2355.0, 406.0, 1883.0, 401.0, 32.58, -117.04
14747, 132100.0, 4.0089, 20.0, 2029.0, 357.0, 1497.0, 353.0, 32.58, -117.04
14748, 134800.0, 4.087, 23.0, 1918.0, 339.0, 1392.0, 340.0, 32.58, -117.05
14749, 132700.0, 5.3072, 25.0, 2185.0, 370.0, 1558.0, 369.0, 32.58, -117.05
14750, 127600.0, 4.7337, 22.0, 2857.0, 516.0, 2412.0, 496.0, 32.57, -117.05
14751, 123600.0, 3.0284, 25.0, 1268.0, 282.0, 991.0, 299.0, 32.57, -117.06
14752, 141100.0, 4.6364, 17.0, 2252.0, 378.0, 1776.0, 365.0, 32.57, -117.06
14753, 138000.0, 3.1696, 13.0, 2880.0, 576.0, 2450.0, 567.0, 32.57, -117.05
14754, 114900.0, 1.9875, 18.0, 1215.0, 320.0, 1195.0, 349.0, 32.56, -117.05
14755, 134500.0, 2.875, 17.0, 985.0, 233.0, 811.0, 223.0, 32.56, -117.05
14756, 95000.0, 1.3362, 18.0, 1384.0, 311.0, 1429.0, 287.0, 32.57, -117.06
14757, 153300.0, 2.5625, 23.0, 1262.0, 294.0, 5176.0, 275.0, 32.56, -116.97
14758, 93200.0, 1.6348, 15.0, 2206.0, 648.0, 2511.0, 648.0, 32.55, -117.04
14759, 139300.0, 2.0159, 22.0, 2172.0, 563.0, 2049.0, 524.0, 32.56, -117.05
14760, 140400.0, 1.7958, 17.0, 2803.0, 683.0, 2768.0, 676.0, 32.56, -117.06
14761, 125000.0, 1.7301, 5.0, 2706.0, 925.0, 3148.0, 855.0, 32.56, -117.06
14762, 108800.0, 1.4384, 5.0, 3223.0, 940.0, 3284.0, 854.0, 32.55, -117.06
14763, 67500.0, 1.2667, 7.0, 938.0, 297.0, 1187.0, 282.0, 32.54, -117.04
14764, 87500.0, 2.0734, 21.0, 2350.0, 667.0, 1621.0, 613.0, 32.59, -117.1
14765, 120800.0, 2.3, 23.0, 1662.0, 377.0, 1318.0, 386.0, 32.58, -117.1
14766, 132800.0, 2.25, 17.0, 2046.0, 559.0, 1585.0, 530.0, 32.58, -117.1
14767, 122700.0, 4.1029, 33.0, 393.0, 76.0, 330.0, 80.0, 32.58, -117.1
14768, 136800.0, 4.8646, 29.0, 1061.0, 202.0, 759.0, 206.0, 32.58, -117.1
14769, 144900.0, 4.3601, 26.0, 2343.0, 371.0, 1221.0, 372.0, 32.57, -117.1
14770, 146800.0, 3.75, 16.0, 2687.0, 501.0, 1502.0, 480.0, 32.56, -117.1
14771, 131400.0, 2.5859, 17.0, 2961.0, 634.0, 1911.0, 615.0, 32.57, -117.07
14772, 103200.0, 2.25, 18.0, 2203.0, 544.0, 1943.0, 497.0, 32.57, -117.08
14773, 93600.0, 2.7361, 14.0, 1527.0, 357.0, 1224.0, 363.0, 32.57, -117.07
14774, 142600.0, 3.0992, 9.0, 3648.0, 895.0, 3293.0, 840.0, 32.56, -117.07
14775, 153000.0, 2.7048, 8.0, 2888.0, 662.0, 2441.0, 683.0, 32.59, -117.08
14776, 142700.0, 3.9698, 15.0, 1462.0, 274.0, 1002.0, 271.0, 32.58, -117.08
14777, 131000.0, 3.2687, 22.0, 2128.0, 477.0, 1420.0, 450.0, 32.58, -117.08
14778, 134400.0, 3.8194, 25.0, 1607.0, 280.0, 899.0, 260.0, 32.58, -117.07
14779, 135300.0, 3.0273, 12.0, 2565.0, 567.0, 1785.0, 545.0, 32.58, -117.09
14780, 88300.0, 2.569, 9.0, 6298.0, 1512.0, 4451.0, 1456.0, 32.57, -117.08
14781, 139500.0, 3.6736, 23.0, 1817.0, 323.0, 1371.0, 327.0, 32.57, -117.09
14782, 160700.0, 4.5547, 10.0, 2198.0, 368.0, 1645.0, 350.0, 32.57, -117.09
14783, 138900.0, 5.1478, 17.0, 444.0, 83.0, 357.0, 87.0, 32.57, -117.09
14784, 151500.0, 4.8984, 8.0, 864.0, 156.0, 626.0, 172.0, 32.56, -117.09
14785, 144400.0, 3.9583, 8.0, 6533.0, 1217.0, 4797.0, 1177.0, 32.55, -117.09
14786, 136700.0, 3.0613, 34.0, 2003.0, 466.0, 1226.0, 443.0, 32.58, -117.12
14787, 174100.0, 4.8274, 21.0, 1738.0, 295.0, 983.0, 298.0, 32.57, -117.12
14788, 156000.0, 3.1645, 27.0, 2511.0, 615.0, 1427.0, 576.0, 32.58, -117.13
14789, 159400.0, 2.3194, 32.0, 1870.0, 437.0, 1142.0, 426.0, 32.58, -117.13
14790, 195300.0, 2.3603, 27.0, 1417.0, 373.0, 814.0, 348.0, 32.58, -117.13
14791, 257700.0, 2.9286, 20.0, 2524.0, 682.0, 1819.0, 560.0, 32.56, -117.12
14792, 135600.0, 2.5988, 28.0, 1869.0, 407.0, 1074.0, 344.0, 32.58, -117.11
14793, 140500.0, 3.3371, 32.0, 2723.0, 586.0, 1702.0, 562.0, 32.57, -117.11
14794, 133300.0, 2.6715, 35.0, 1450.0, 256.0, 930.0, 286.0, 32.57, -117.12
14795, 131600.0, 3.0217, 26.0, 1360.0, 309.0, 869.0, 328.0, 32.58, -117.12
14796, 125000.0, 2.2755, 21.0, 2894.0, 685.0, 2109.0, 712.0, 32.58, -117.11
14797, 127600.0, 2.3824, 27.0, 2616.0, 591.0, 1889.0, 577.0, 32.58, -117.1
14798, 133700.0, 2.3253, 14.0, 5058.0, 1299.0, 3662.0, 1193.0, 32.57, -117.1
14799, 143200.0, 2.1773, 17.0, 2020.0, 534.0, 1529.0, 500.0, 32.59, -117.11
14800, 132500.0, 2.4213, 12.0, 1086.0, 294.0, 870.0, 290.0, 32.58, -117.11
14801, 153100.0, 2.1179, 18.0, 2329.0, 580.0, 1538.0, 567.0, 32.59, -117.11
14802, 144500.0, 2.6724, 28.0, 2793.0, 706.0, 1825.0, 676.0, 32.59, -117.12
14803, 147800.0, 3.3906, 36.0, 1940.0, 399.0, 1076.0, 382.0, 32.58, -117.16
14804, 478500.0, 8.7991, 10.0, 7374.0, 1157.0, 1900.0, 794.0, 32.63, -117.13
14805, 67500.0, 3.5357, 26.0, 1617.0, 279.0, 2745.0, 250.0, 32.63, -117.17
14806, 187500.0, 7.3669, 16.0, 5895.0, 1424.0, 873.0, 522.0, 32.68, -117.17
14807, 500001.0, 3.25, 29.0, 1539.0, 344.0, 556.0, 289.0, 32.68, -117.18
14808, 500001.0, 5.1009, 52.0, 1837.0, 313.0, 668.0, 300.0, 32.69, -117.18
14809, 320800.0, 3.2121, 37.0, 3112.0, 716.0, 1304.0, 674.0, 32.69, -117.18
14810, 452800.0, 4.4777, 44.0, 2819.0, 514.0, 1258.0, 503.0, 32.69, -117.18
14811, 500001.0, 5.3177, 40.0, 2236.0, 331.0, 767.0, 316.0, 32.69, -117.17
14812, 432400.0, 5.1249, 48.0, 2764.0, 491.0, 978.0, 449.0, 32.69, -117.18
14813, 334600.0, 4.7891, 19.0, 2802.0, 802.0, 1159.0, 597.0, 32.69, -117.17
14814, 422200.0, 4.5189, 45.0, 3168.0, 598.0, 1341.0, 562.0, 32.69, -117.17
14815, 409700.0, 4.0488, 33.0, 4084.0, 897.0, 1804.0, 833.0, 32.7, -117.17
14816, 368800.0, 3.6759, 44.0, 2655.0, 514.0, 1102.0, 489.0, 32.7, -117.18
14817, 404500.0, 5.1386, 42.0, 1691.0, 286.0, 761.0, 281.0, 32.7, -117.18
14818, 482700.0, 6.3612, 35.0, 2921.0, 438.0, 1042.0, 415.0, 32.69, -117.19
14819, 125000.0, 1.9107, 36.0, 26.0, 14.0, 58.0, 23.0, 32.68, -117.11
14820, 93000.0, 1.6094, 43.0, 515.0, 146.0, 445.0, 140.0, 32.67, -117.11
14821, 92500.0, 1.6806, 46.0, 928.0, 236.0, 790.0, 235.0, 32.67, -117.11
14822, 47500.0, 1.7961, 52.0, 204.0, 74.0, 248.0, 57.0, 32.67, -117.11
14823, 60000.0, 1.125, 52.0, 16.0, 4.0, 8.0, 3.0, 32.66, -117.12
14824, 83300.0, 1.4844, 52.0, 280.0, 71.0, 217.0, 71.0, 32.67, -117.11
14825, 118800.0, 1.625, 52.0, 25.0, 5.0, 14.0, 9.0, 32.66, -117.11
14826, 117000.0, 2.0972, 37.0, 1157.0, 332.0, 983.0, 306.0, 32.67, -117.09
14827, 127100.0, 1.8333, 38.0, 833.0, 206.0, 570.0, 182.0, 32.66, -117.09
14828, 114300.0, 1.6389, 37.0, 1232.0, 330.0, 1086.0, 330.0, 32.66, -117.09
14829, 106300.0, 2.1542, 27.0, 1782.0, 560.0, 1785.0, 560.0, 32.66, -117.1
14830, 109100.0, 2.0982, 26.0, 2629.0, 763.0, 2721.0, 767.0, 32.67, -117.1
14831, 110600.0, 2.0213, 22.0, 1690.0, 541.0, 1669.0, 494.0, 32.67, -117.1
14832, 120600.0, 2.8089, 30.0, 2662.0, 653.0, 1997.0, 605.0, 32.68, -117.09
14833, 108900.0, 2.052, 31.0, 2051.0, 549.0, 1581.0, 538.0, 32.67, -117.09
14834, 92900.0, 1.2745, 15.0, 1635.0, 553.0, 1347.0, 597.0, 32.67, -117.1
14835, 88900.0, 2.0488, 20.0, 1012.0, 269.0, 837.0, 240.0, 32.68, -117.1
14836, 103600.0, 1.8112, 29.0, 4174.0, 1195.0, 3675.0, 1124.0, 32.69, -117.1
14837, 107600.0, 2.0724, 42.0, 2013.0, 568.0, 1920.0, 557.0, 32.68, -117.1
14838, 90300.0, 2.0156, 47.0, 771.0, 224.0, 637.0, 212.0, 32.68, -117.1
14839, 93600.0, 2.0398, 49.0, 1412.0, 350.0, 1200.0, 332.0, 32.68, -117.1
14840, 97800.0, 1.7802, 47.0, 1044.0, 274.0, 1003.0, 280.0, 32.68, -117.1
14841, 99600.0, 2.4943, 45.0, 1183.0, 289.0, 900.0, 266.0, 32.68, -117.1
14842, 118000.0, 3.4609, 29.0, 1429.0, 293.0, 1091.0, 317.0, 32.69, -117.07
14843, 117000.0, 3.4875, 31.0, 2558.0, 487.0, 1938.0, 492.0, 32.69, -117.08
14844, 111400.0, 3.6875, 36.0, 1571.0, 284.0, 1001.0, 268.0, 32.69, -117.08
14845, 112700.0, 3.4583, 34.0, 1469.0, 267.0, 1031.0, 267.0, 32.69, -117.09
14846, 100000.0, 2.2201, 29.0, 1792.0, 449.0, 1650.0, 396.0, 32.68, -117.09
14847, 153300.0, 4.069, 28.0, 1485.0, 275.0, 820.0, 283.0, 32.69, -117.07
14848, 112400.0, 2.9318, 26.0, 3071.0, 615.0, 2156.0, 568.0, 32.68, -117.08
14849, 122600.0, 1.324, 19.0, 3635.0, 1078.0, 3127.0, 1098.0, 32.68, -117.08
14850, 104900.0, 2.0114, 20.0, 2569.0, 737.0, 2341.0, 705.0, 32.68, -117.09
14851, 112300.0, 2.3814, 28.0, 2758.0, 623.0, 2179.0, 631.0, 32.67, -117.07
14852, 118200.0, 2.5662, 31.0, 3008.0, 764.0, 2088.0, 757.0, 32.67, -117.08
14853, 136300.0, 3.375, 46.0, 844.0, 147.0, 423.0, 161.0, 32.66, -117.09
14854, 103400.0, 2.81, 43.0, 1004.0, 236.0, 839.0, 235.0, 32.66, -117.08
14855, 95600.0, 1.8977, 35.0, 3200.0, 725.0, 1723.0, 610.0, 32.67, -117.07
14856, 204900.0, 3.4701, 12.0, 4131.0, 891.0, 2272.0, 840.0, 32.65, -117.07
14857, 172800.0, 4.1325, 32.0, 5135.0, 1025.0, 2152.0, 944.0, 32.64, -117.07
14858, 145800.0, 1.8672, 43.0, 1005.0, 230.0, 548.0, 252.0, 32.64, -117.08
14859, 147000.0, 2.5392, 17.0, 2633.0, 712.0, 1487.0, 694.0, 32.65, -117.08
14860, 150000.0, 1.9241, 38.0, 917.0, 256.0, 494.0, 233.0, 32.64, -117.08
14861, 141700.0, 1.6806, 11.0, 1651.0, 533.0, 947.0, 515.0, 32.64, -117.08
14862, 145800.0, 2.619, 20.0, 1445.0, 323.0, 573.0, 334.0, 32.65, -117.09
14863, 150000.0, 2.6296, 25.0, 3509.0, 985.0, 2359.0, 899.0, 32.65, -117.09
14864, 123800.0, 2.3562, 28.0, 2296.0, 603.0, 1277.0, 550.0, 32.65, -117.08
14865, 145900.0, 2.7218, 38.0, 2095.0, 536.0, 1240.0, 550.0, 32.64, -117.09
14866, 142700.0, 2.507, 30.0, 3171.0, 862.0, 2126.0, 800.0, 32.64, -117.09
14867, 134700.0, 2.5658, 29.0, 1578.0, 460.0, 1236.0, 461.0, 32.64, -117.1
14868, 57500.0, 1.6321, 20.0, 1999.0, 651.0, 1302.0, 592.0, 32.64, -117.09
14869, 131300.0, 1.62, 19.0, 2571.0, 791.0, 1205.0, 783.0, 32.64, -117.09
14870, 67500.0, 2.4148, 27.0, 2920.0, 770.0, 1935.0, 746.0, 32.63, -117.09
14871, 67500.0, 1.858, 23.0, 1619.0, 447.0, 1025.0, 415.0, 32.64, -117.11
14872, 131500.0, 2.1719, 27.0, 1846.0, 509.0, 1078.0, 482.0, 32.62, -117.11
14873, 128700.0, 3.0729, 37.0, 1538.0, 298.0, 867.0, 285.0, 32.62, -117.09
14874, 129700.0, 2.4866, 37.0, 1925.0, 428.0, 1344.0, 426.0, 32.62, -117.09
14875, 129700.0, 2.1955, 34.0, 1576.0, 364.0, 1153.0, 381.0, 32.62, -117.09
14876, 139800.0, 2.1281, 33.0, 2891.0, 793.0, 1607.0, 754.0, 32.63, -117.08
14877, 147500.0, 1.947, 24.0, 3613.0, 973.0, 2002.0, 931.0, 32.64, -117.09
14878, 150000.0, 1.8417, 33.0, 620.0, 161.0, 420.0, 164.0, 32.63, -117.09
14879, 150400.0, 4.6477, 38.0, 1486.0, 269.0, 745.0, 295.0, 32.64, -117.07
14880, 156900.0, 3.455, 37.0, 2303.0, 379.0, 1026.0, 357.0, 32.63, -117.07
14881, 129500.0, 2.24, 30.0, 2873.0, 774.0, 1593.0, 731.0, 32.64, -117.07
14882, 160200.0, 4.125, 37.0, 1326.0, 234.0, 612.0, 240.0, 32.63, -117.06
14883, 189700.0, 3.9167, 36.0, 786.0, 125.0, 408.0, 138.0, 32.62, -117.06
14884, 154900.0, 3.5583, 40.0, 1706.0, 322.0, 796.0, 303.0, 32.63, -117.07
14885, 145500.0, 3.7583, 37.0, 2372.0, 444.0, 1056.0, 419.0, 32.63, -117.07
14886, 159400.0, 2.6146, 30.0, 2504.0, 559.0, 1827.0, 490.0, 32.63, -117.08
14887, 146300.0, 2.2788, 28.0, 2080.0, 427.0, 1266.0, 434.0, 32.63, -117.08
14888, 158600.0, 3.0771, 28.0, 2468.0, 506.0, 1353.0, 522.0, 32.62, -117.08
14889, 150400.0, 3.4773, 36.0, 1674.0, 309.0, 818.0, 307.0, 32.62, -117.08
14890, 118800.0, 2.1548, 23.0, 1157.0, 309.0, 640.0, 313.0, 32.61, -117.09
14891, 113000.0, 3.6467, 21.0, 1945.0, 430.0, 1335.0, 419.0, 32.61, -117.09
14892, 151900.0, 2.2685, 16.0, 5192.0, 1381.0, 3261.0, 1321.0, 32.62, -117.08
14893, 149100.0, 3.3514, 27.0, 2264.0, 525.0, 1485.0, 468.0, 32.61, -117.08
14894, 155900.0, 2.7838, 19.0, 5016.0, 1173.0, 2750.0, 1081.0, 32.62, -117.07
14895, 128300.0, 2.8489, 34.0, 4325.0, 1015.0, 2609.0, 979.0, 32.61, -117.06
14896, 135500.0, 2.1441, 22.0, 5016.0, 1331.0, 3222.0, 1196.0, 32.61, -117.07
14897, 67500.0, 1.9267, 18.0, 2602.0, 551.0, 1042.0, 550.0, 32.6, -117.07
14898, 96200.0, 1.6007, 21.0, 1779.0, 466.0, 1327.0, 488.0, 32.59, -117.07
14899, 134400.0, 2.3929, 30.0, 144.0, 52.0, 220.0, 48.0, 32.59, -117.08
14900, 121900.0, 2.2544, 24.0, 1901.0, 490.0, 1334.0, 476.0, 32.6, -117.08
14901, 128400.0, 2.1765, 10.0, 1686.0, 414.0, 1000.0, 391.0, 32.61, -117.07
14902, 152300.0, 2.0571, 24.0, 4369.0, 1353.0, 3123.0, 1247.0, 32.61, -117.06
14903, 131100.0, 2.5625, 23.0, 1630.0, 362.0, 1267.0, 418.0, 32.61, -117.06
14904, 106300.0, 2.2903, 13.0, 1607.0, 435.0, 983.0, 400.0, 32.6, -117.07
14905, 94600.0, 1.7472, 25.0, 1075.0, 238.0, 434.0, 234.0, 32.6, -117.06
14906, 107300.0, 2.4191, 24.0, 1088.0, 268.0, 1095.0, 246.0, 32.6, -117.06
14907, 108200.0, 2.7014, 33.0, 905.0, 205.0, 989.0, 222.0, 32.6, -117.06
14908, 160100.0, 4.1958, 31.0, 4911.0, 861.0, 2334.0, 843.0, 32.63, -117.05
14909, 144500.0, 4.2851, 34.0, 3928.0, 686.0, 2315.0, 681.0, 32.62, -117.05
14910, 156000.0, 4.9962, 26.0, 3620.0, 607.0, 2000.0, 593.0, 32.62, -117.04
14911, 139900.0, 3.5096, 31.0, 4033.0, 715.0, 2585.0, 715.0, 32.61, -117.05
14912, 129700.0, 3.2633, 21.0, 6034.0, 1205.0, 3795.0, 1146.0, 32.61, -117.05
14913, 139300.0, 3.8615, 26.0, 1563.0, 286.0, 1145.0, 313.0, 32.61, -117.05
14914, 139800.0, 4.2241, 20.0, 8052.0, 1461.0, 5094.0, 1430.0, 32.6, -117.04
14915, 152900.0, 3.9076, 18.0, 4747.0, 846.0, 3002.0, 872.0, 32.6, -117.04
14916, 98300.0, 3.0495, 16.0, 4683.0, 929.0, 3073.0, 865.0, 32.59, -117.05
14917, 160200.0, 4.1154, 26.0, 2074.0, 356.0, 1228.0, 335.0, 32.63, -117.04
14918, 151900.0, 4.6793, 27.0, 1710.0, 282.0, 1089.0, 297.0, 32.62, -117.04
14919, 171300.0, 5.1538, 23.0, 1553.0, 216.0, 778.0, 229.0, 32.61, -117.03
14920, 166900.0, 6.0086, 22.0, 1028.0, 148.0, 523.0, 152.0, 32.61, -117.03
14921, 143400.0, 5.152, 26.0, 1335.0, 224.0, 742.0, 215.0, 32.6, -117.03
14922, 98100.0, 3.0365, 19.0, 1902.0, 335.0, 1102.0, 313.0, 32.59, -117.02
14923, 184300.0, 4.7068, 6.0, 7995.0, 1458.0, 4771.0, 1376.0, 32.62, -116.98
14924, 186100.0, 5.766, 30.0, 4494.0, 667.0, 1883.0, 680.0, 32.64, -117.06
14925, 169800.0, 4.2204, 29.0, 4168.0, 742.0, 2096.0, 713.0, 32.63, -117.06
14926, 156300.0, 5.5248, 22.0, 2346.0, 380.0, 1217.0, 382.0, 32.68, -116.98
14927, 266900.0, 5.551, 17.0, 2319.0, 348.0, 1125.0, 337.0, 32.67, -117.01
14928, 264100.0, 6.6143, 16.0, 2238.0, 307.0, 1002.0, 303.0, 32.67, -117.0
14929, 245200.0, 6.5772, 20.0, 1505.0, 184.0, 635.0, 182.0, 32.67, -117.02
14930, 293900.0, 6.9664, 11.0, 9992.0, 1368.0, 4495.0, 1316.0, 32.66, -117.01
14931, 273600.0, 6.6272, 19.0, 771.0, 103.0, 376.0, 108.0, 32.66, -117.02
14932, 233400.0, 5.6631, 4.0, 16450.0, 2833.0, 7985.0, 2683.0, 32.65, -116.97
14933, 193500.0, 3.9519, 15.0, 4331.0, 699.0, 2046.0, 627.0, 32.64, -116.99
14934, 247800.0, 4.2155, 8.0, 8806.0, 1401.0, 3159.0, 1059.0, 32.65, -117.04
14935, 290500.0, 7.6344, 14.0, 1111.0, 142.0, 472.0, 145.0, 32.65, -117.03
14936, 170400.0, 4.9792, 11.0, 3098.0, 490.0, 1391.0, 484.0, 32.64, -117.0
14937, 221600.0, 5.7358, 7.0, 6483.0, 976.0, 3269.0, 1005.0, 32.63, -117.01
14938, 225600.0, 4.0298, 5.0, 2329.0, 542.0, 1213.0, 514.0, 32.64, -117.04
14939, 281700.0, 6.5151, 5.0, 260.0, 41.0, 157.0, 42.0, 32.64, -117.02
14940, 227700.0, 5.7789, 13.0, 2087.0, 313.0, 1165.0, 330.0, 32.63, -117.03
14941, 213700.0, 5.2489, 14.0, 2796.0, 476.0, 1466.0, 464.0, 32.63, -117.03
14942, 181600.0, 5.1354, 26.0, 2756.0, 422.0, 1166.0, 398.0, 32.63, -117.04
14943, 189900.0, 3.1771, 17.0, 3101.0, 547.0, 1410.0, 486.0, 32.74, -116.99
14944, 158300.0, 2.6944, 17.0, 3943.0, 843.0, 1995.0, 766.0, 32.74, -116.98
14945, 173700.0, 4.9286, 24.0, 977.0, 147.0, 454.0, 169.0, 32.74, -116.98
14946, 162300.0, 5.1098, 16.0, 3361.0, 537.0, 1754.0, 578.0, 32.74, -116.98
14947, 158300.0, 4.5135, 15.0, 4209.0, 680.0, 1914.0, 641.0, 32.72, -116.98
14948, 175300.0, 5.0864, 16.0, 952.0, 143.0, 530.0, 143.0, 32.73, -116.98
14949, 223300.0, 4.6667, 4.0, 1078.0, 158.0, 571.0, 184.0, 32.72, -116.98
14950, 176100.0, 4.2192, 14.0, 7410.0, 1344.0, 3597.0, 1274.0, 32.74, -116.97
14951, 141700.0, 3.9583, 7.0, 2722.0, 578.0, 1429.0, 574.0, 32.74, -116.95
14952, 155000.0, 2.4567, 18.0, 2413.0, 533.0, 1129.0, 551.0, 32.71, -116.96
14953, 157100.0, 5.2671, 17.0, 1635.0, 272.0, 960.0, 279.0, 32.73, -116.95
14954, 270700.0, 5.9878, 26.0, 2460.0, 313.0, 838.0, 299.0, 32.76, -116.97
14955, 214000.0, 4.375, 25.0, 4137.0, 662.0, 1905.0, 630.0, 32.75, -116.98
14956, 186900.0, 4.7973, 28.0, 3519.0, 583.0, 1720.0, 590.0, 32.75, -116.97
14957, 170800.0, 2.9886, 18.0, 1519.0, 369.0, 802.0, 347.0, 32.75, -116.98
14958, 228900.0, 6.1768, 33.0, 3071.0, 466.0, 1348.0, 513.0, 32.76, -116.97
14959, 266200.0, 4.9528, 13.0, 5543.0, 857.0, 2074.0, 737.0, 32.76, -116.95
14960, 229700.0, 5.1221, 4.0, 14934.0, 2479.0, 6945.0, 2418.0, 32.75, -116.94
14961, 181300.0, 5.9202, 9.0, 1859.0, 307.0, 947.0, 304.0, 32.76, -116.92
14962, 249400.0, 5.2741, 7.0, 1659.0, 237.0, 862.0, 242.0, 32.76, -116.92
14963, 240900.0, 4.7813, 5.0, 8710.0, 1614.0, 4372.0, 1527.0, 32.75, -116.91
14964, 189100.0, 6.5645, 31.0, 1989.0, 280.0, 805.0, 301.0, 32.76, -117.0
14965, 273500.0, 4.625, 21.0, 3833.0, 595.0, 1645.0, 589.0, 32.76, -116.99
14966, 215300.0, 3.9844, 18.0, 3341.0, 611.0, 1952.0, 602.0, 32.74, -116.99
14967, 118800.0, 1.8856, 17.0, 2357.0, 599.0, 1423.0, 510.0, 32.74, -117.0
14968, 153800.0, 4.0357, 30.0, 1856.0, 339.0, 1103.0, 379.0, 32.73, -116.99
14969, 178100.0, 3.9545, 26.0, 4038.0, 706.0, 2065.0, 687.0, 32.75, -117.01
14970, 152500.0, 4.3088, 34.0, 2105.0, 340.0, 973.0, 357.0, 32.75, -117.01
14971, 135200.0, 2.6973, 31.0, 3473.0, 722.0, 2098.0, 677.0, 32.74, -117.01
14972, 120800.0, 2.8646, 22.0, 2526.0, 530.0, 1556.0, 529.0, 32.73, -117.01
14973, 127600.0, 3.7647, 17.0, 6050.0, 1143.0, 3424.0, 1131.0, 32.73, -117.0
14974, 143200.0, 2.1362, 10.0, 3817.0, 943.0, 2352.0, 875.0, 32.72, -117.0
14975, 132300.0, 2.3068, 12.0, 2914.0, 734.0, 2104.0, 703.0, 32.72, -117.01
14976, 150100.0, 4.0444, 15.0, 3660.0, 622.0, 2629.0, 612.0, 32.7, -116.99
14977, 131000.0, 4.3714, 23.0, 2785.0, 468.0, 1456.0, 449.0, 32.7, -117.0
14978, 121400.0, 3.4551, 18.0, 2355.0, 444.0, 1277.0, 433.0, 32.71, -116.98
14979, 113800.0, 3.8904, 21.0, 3049.0, 582.0, 2355.0, 585.0, 32.71, -116.99
14980, 123500.0, 3.725, 22.0, 2263.0, 441.0, 1395.0, 416.0, 32.71, -117.0
14981, 129100.0, 2.981, 20.0, 3506.0, 692.0, 1977.0, 668.0, 32.71, -117.01
14982, 169500.0, 4.0391, 15.0, 825.0, 130.0, 334.0, 131.0, 32.72, -116.99
14983, 143300.0, 4.775, 14.0, 1771.0, 301.0, 1046.0, 284.0, 32.72, -116.99
14984, 149600.0, 3.8295, 13.0, 1330.0, 216.0, 719.0, 215.0, 32.72, -116.99
14985, 169500.0, 4.7679, 11.0, 1112.0, 164.0, 441.0, 174.0, 32.72, -116.99
14986, 144700.0, 3.5, 30.0, 4205.0, 772.0, 2012.0, 734.0, 32.74, -117.02
14987, 142000.0, 3.5096, 34.0, 2061.0, 391.0, 1169.0, 400.0, 32.73, -117.03
14988, 154400.0, 3.4784, 32.0, 1750.0, 333.0, 997.0, 335.0, 32.73, -117.03
